system:index,bands_value,label,latitude,longitude,system:time_start,.geo
0_2020_01,"{B2=976.5, B3=1070.0, B4=1215.0, B5=1395.0, B6=1535.5, B7=1690.5, B8=1927.0, B8A=1788.5, B11=1112.5, B12=677.0, VV=-12.17449771192445, VH=-18.90963651337974}",1,36.12346123056963,120.11379603999698,2020-01-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2020_02,"{B2=931.5, B3=1056.0, B4=1262.0, B5=1428.5, B6=1434.5, B7=1585.0, B8=1831.0, B8A=1753.5, B11=1189.0, B12=724.5, VV=-12.127603383205521, VH=-20.850326172211858}",1,36.12346123056963,120.11379603999698,2020-02-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2020_03,"{B2=923.0, B3=1070.0, B4=1262.0, B5=1461.0, B6=1505.0, B7=1597.0, B8=1984.0, B8A=1733.0, B11=1673.0, B12=1139.0, VV=-11.123510878044641, VH=-18.091936208426183}",1,36.12346123056963,120.11379603999698,2020-03-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2020_04,"{B2=1072.0, B3=1200.0, B4=1338.0, B5=1433.0, B6=1523.5, B7=1593.0, B8=1787.0, B8A=1699.0, B11=1796.0, B12=1308.5, VV=-13.130087327198062, VH=-17.508038300671178}",1,36.12346123056963,120.11379603999698,2020-04-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2020_05,"{B2=705.0, B3=922.0, B4=989.0, B5=1209.0, B6=1410.0, B7=1493.0, B8=1620.0, B8A=1582.0, B11=1667.0, B12=1192.0, VV=-9.783575531108134, VH=-16.62809477745531}",1,36.12346123056963,120.11379603999698,2020-05-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2020_06,"{B2=688.7377049180328, B3=896.0819672131148, B4=870.5901639344262, B5=1152.0819672131147, B6=1676.8032786885246, B7=1812.655737704918, B8=1774.4918032786886, B8A=1940.7868852459017, B11=1327.016393442623, B12=848.4590163934427, VV=-10.54819683374637, VH=-17.323884960552338}",1,36.12346123056963,120.11379603999698,2020-06-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2020_07,"{B2=673.0, B3=871.0, B4=756.0, B5=1097.0, B6=1935.0, B7=2122.0, B8=1924.0, B8A=2288.0, B11=998.0, B12=516.0, VV=-12.690550001049267, VH=-20.109757323930033}",1,36.12346123056963,120.11379603999698,2020-07-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2020_08,"{B2=738.0, B3=923.5, B4=670.0, B5=1058.0, B6=2187.5, B7=2698.5, B8=2933.0, B8A=2708.0, B11=1114.0, B12=532.0, VV=-11.254524594105973, VH=-19.32189075496273}",1,36.12346123056963,120.11379603999698,2020-08-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2020_09,"{B2=501.0, B3=771.5, B4=528.5, B5=1007.0, B6=2408.5, B7=2960.5, B8=3258.0, B8A=3085.0, B11=1433.0, B12=696.5, VV=-10.739672683384441, VH=-16.953299062756393}",1,36.12346123056963,120.11379603999698,2020-09-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2020_10,"{B2=713.0, B3=935.5, B4=720.5, B5=1146.0, B6=2506.0, B7=2894.0, B8=3218.0, B8A=3026.5, B11=1449.5, B12=726.0, VV=-7.815288850148563, VH=-16.134295328733188}",1,36.12346123056963,120.11379603999698,2020-10-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
